customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
2750,Synthetic Customer 02750,customer02750@example.invalid,India,2021-10-17,Basic,12714.96
2751,Synthetic Customer 02751,customer02751@example.invalid,UK,2025-08-14,Basic,5031.74
2752,Synthetic Customer 02752,customer02752@example.invalid,India,2024-11-02,Premium,12639.34
2753,Synthetic Customer 02753,customer02753@example.invalid,UK,2022-11-06,Standard,14893.40
2754,Synthetic Customer 02754,customer02754@example.invalid,Canada,2025-06-19,Standard,7708.10
2755,Synthetic Customer 02755,customer02755@example.invalid,Australia,2021-01-07,Standard,19316.10
2756,Synthetic Customer 02756,customer02756@example.invalid,India,2020-10-19,Basic,13758.37
2757,Synthetic Customer 02757,customer02757@example.invalid,UK,2021-06-07,Basic,2627.16
2758,Synthetic Customer 02758,customer02758@example.invalid,USA,2023-03-29,Basic,7870.68
2759,Synthetic Customer 02759,customer02759@example.invalid,Australia,2020-01-18,Standard,1029.51
2760,Synthetic Customer 02760,customer02760@example.invalid,India,2025-02-21,Standard,2255.76
2761,Synthetic Customer 02761,customer02761@example.invalid,USA,2022-07-18,Basic,12571.18
2762,Synthetic Customer 02762,customer02762@example.invalid,Germany,2023-10-27,Basic,15811.02
2763,Synthetic Customer 02763,customer02763@example.invalid,UK,2021-06-01,Standard,18989.14
2764,Synthetic Customer 02764,customer02764@example.invalid,UK,2024-11-11,Premium,5315.78
2765,Synthetic Customer 02765,customer02765@example.invalid,Singapore,2021-02-11,Premium,6719.86
2766,Synthetic Customer 02766,customer02766@example.invalid,Canada,2025-07-28,Standard,1863.87
2767,Synthetic Customer 02767,customer02767@example.invalid,India,2023-09-15,Basic,9451.71
2768,Synthetic Customer 02768,customer02768@example.invalid,UK,2023-06-29,Standard,5036.47
2769,Synthetic Customer 02769,customer02769@example.invalid,Australia,2025-06-29,Premium,5330.96
2770,Synthetic Customer 02770,customer02770@example.invalid,India,2021-04-07,Premium,13702.16
2771,Synthetic Customer 02771,customer02771@example.invalid,Germany,2021-09-06,Standard,18793.72
2772,Synthetic Customer 02772,customer02772@example.invalid,UK,2020-10-24,Standard,8750.94
2773,Synthetic Customer 02773,customer02773@example.invalid,Australia,2020-07-13,Premium,12561.62
2774,Synthetic Customer 02774,customer02774@example.invalid,UK,2024-01-23,Standard,815.04
2775,Synthetic Customer 02775,customer02775@example.invalid,Australia,2023-04-09,Premium,15880.65
2776,Synthetic Customer 02776,customer02776@example.invalid,India,2024-11-27,Standard,6763.65
2777,Synthetic Customer 02777,customer02777@example.invalid,Canada,2024-09-14,Basic,8805.37
2778,Synthetic Customer 02778,customer02778@example.invalid,Germany,2024-10-12,Standard,11003.79
2779,Synthetic Customer 02779,customer02779@example.invalid,Australia,2024-01-08,Premium,14533.93
2780,Synthetic Customer 02780,customer02780@example.invalid,Australia,2022-10-31,Standard,16192.06
2781,Synthetic Customer 02781,customer02781@example.invalid,Australia,2021-02-04,Basic,10628.75
2782,Synthetic Customer 02782,customer02782@example.invalid,UK,2020-03-17,Standard,19060.72
2783,Synthetic Customer 02783,customer02783@example.invalid,UK,2024-11-26,Basic,3384.65
2784,Synthetic Customer 02784,customer02784@example.invalid,Singapore,2024-06-12,Premium,4417.84
2785,Synthetic Customer 02785,customer02785@example.invalid,USA,2025-04-28,Standard,6364.91
2786,Synthetic Customer 02786,customer02786@example.invalid,Australia,2022-03-05,Basic,4647.94
2787,Synthetic Customer 02787,customer02787@example.invalid,Canada,2021-09-07,Premium,11299.10
2788,Synthetic Customer 02788,customer02788@example.invalid,Australia,2025-03-02,Standard,8189.29
2789,Synthetic Customer 02789,customer02789@example.invalid,Germany,2025-09-14,Standard,1984.03
2790,Synthetic Customer 02790,customer02790@example.invalid,USA,2021-07-14,Basic,9774.84
2791,Synthetic Customer 02791,customer02791@example.invalid,Germany,2023-06-05,Standard,9054.78
2792,Synthetic Customer 02792,customer02792@example.invalid,Canada,2020-11-21,Premium,18672.23
2793,Synthetic Customer 02793,customer02793@example.invalid,UK,2020-06-30,Premium,1367.58
2794,Synthetic Customer 02794,customer02794@example.invalid,Australia,2021-09-25,Premium,7087.90
2795,Synthetic Customer 02795,customer02795@example.invalid,India,2021-09-18,Standard,6341.96
2796,Synthetic Customer 02796,customer02796@example.invalid,UK,2024-06-25,Premium,14087.84
2797,Synthetic Customer 02797,customer02797@example.invalid,UK,2022-11-07,Premium,11740.54
2798,Synthetic Customer 02798,customer02798@example.invalid,Australia,2023-12-10,Premium,12752.41
2799,Synthetic Customer 02799,customer02799@example.invalid,Singapore,2021-07-26,Standard,18777.23
2800,Synthetic Customer 02800,customer02800@example.invalid,Singapore,2021-02-16,Basic,14497.74
2801,Synthetic Customer 02801,customer02801@example.invalid,UK,2023-05-02,Standard,3728.18
2802,Synthetic Customer 02802,customer02802@example.invalid,India,2023-01-23,Premium,11323.78
2803,Synthetic Customer 02803,customer02803@example.invalid,UK,2021-09-16,Basic,19322.01
2804,Synthetic Customer 02804,customer02804@example.invalid,Singapore,2020-12-08,Basic,2230.87
2805,Synthetic Customer 02805,customer02805@example.invalid,Canada,2024-10-23,Basic,9201.04
2806,Synthetic Customer 02806,customer02806@example.invalid,India,2022-12-26,Basic,18667.46
2807,Synthetic Customer 02807,customer02807@example.invalid,Germany,2021-02-01,Basic,12840.82
2808,Synthetic Customer 02808,customer02808@example.invalid,UK,2022-10-16,Basic,19266.24
2809,Synthetic Customer 02809,customer02809@example.invalid,Canada,2025-07-01,Standard,973.79
2810,Synthetic Customer 02810,customer02810@example.invalid,Germany,2022-06-01,Basic,5170.29
2811,Synthetic Customer 02811,customer02811@example.invalid,Canada,2021-09-05,Premium,12543.73
2812,Synthetic Customer 02812,customer02812@example.invalid,Canada,2024-09-26,Standard,16370.66
2813,Synthetic Customer 02813,customer02813@example.invalid,India,2025-02-08,Basic,2952.01
2814,Synthetic Customer 02814,customer02814@example.invalid,UK,2023-04-06,Premium,1221.23
2815,Synthetic Customer 02815,customer02815@example.invalid,Germany,2022-02-10,Standard,3205.17
2816,Synthetic Customer 02816,customer02816@example.invalid,India,2020-03-25,Basic,9625.71
2817,Synthetic Customer 02817,customer02817@example.invalid,Australia,2024-10-31,Basic,8391.81
2818,Synthetic Customer 02818,customer02818@example.invalid,Australia,2025-06-26,Premium,9413.41
2819,Synthetic Customer 02819,customer02819@example.invalid,Germany,2022-07-19,Basic,11381.21
2820,Synthetic Customer 02820,customer02820@example.invalid,Germany,2024-10-30,Basic,13074.60
2821,Synthetic Customer 02821,customer02821@example.invalid,Canada,2025-07-05,Basic,15911.44
2822,Synthetic Customer 02822,customer02822@example.invalid,Canada,2023-02-26,Basic,17791.87
2823,Synthetic Customer 02823,customer02823@example.invalid,India,2022-12-15,Premium,8674.42
2824,Synthetic Customer 02824,customer02824@example.invalid,Canada,2025-12-02,Standard,2772.88
2825,Synthetic Customer 02825,customer02825@example.invalid,Canada,2023-01-01,Basic,10688.59
2826,Synthetic Customer 02826,customer02826@example.invalid,India,2021-05-26,Standard,5879.44
2827,Synthetic Customer 02827,customer02827@example.invalid,USA,2024-03-26,Basic,3511.80
2828,Synthetic Customer 02828,customer02828@example.invalid,UK,2023-04-12,Basic,14106.59
2829,Synthetic Customer 02829,customer02829@example.invalid,Germany,2021-03-05,Basic,15664.61
2830,Synthetic Customer 02830,customer02830@example.invalid,Germany,2020-09-07,Standard,11308.43
2831,Synthetic Customer 02831,customer02831@example.invalid,UK,2021-05-23,Premium,9244.38
2832,Synthetic Customer 02832,customer02832@example.invalid,Singapore,2020-03-22,Standard,662.55
2833,Synthetic Customer 02833,customer02833@example.invalid,Germany,2020-09-19,Premium,4710.59
2834,Synthetic Customer 02834,customer02834@example.invalid,Germany,2021-06-24,Standard,6365.55
2835,Synthetic Customer 02835,customer02835@example.invalid,Singapore,2021-12-31,Standard,4074.57
2836,Synthetic Customer 02836,customer02836@example.invalid,Singapore,2023-03-15,Standard,10907.61
2837,Synthetic Customer 02837,customer02837@example.invalid,India,2025-11-17,Basic,1178.15
2838,Synthetic Customer 02838,customer02838@example.invalid,Singapore,2021-06-21,Premium,6266.84
2839,Synthetic Customer 02839,customer02839@example.invalid,USA,2023-07-08,Premium,2613.98
2840,Synthetic Customer 02840,customer02840@example.invalid,UK,2021-02-06,Premium,14623.48
2841,Synthetic Customer 02841,customer02841@example.invalid,Singapore,2021-11-09,Premium,7194.56
2842,Synthetic Customer 02842,customer02842@example.invalid,Germany,2021-02-11,Basic,2091.38
2843,Synthetic Customer 02843,customer02843@example.invalid,India,2024-11-07,Premium,14007.63
2844,Synthetic Customer 02844,customer02844@example.invalid,India,2025-08-10,Premium,13330.18
2845,Synthetic Customer 02845,customer02845@example.invalid,Australia,2024-01-20,Standard,1507.07
2846,Synthetic Customer 02846,customer02846@example.invalid,India,2023-06-16,Premium,12233.90
2847,Synthetic Customer 02847,customer02847@example.invalid,USA,2023-08-15,Basic,7492.07
2848,Synthetic Customer 02848,customer02848@example.invalid,UK,2020-08-24,Basic,13151.05
2849,Synthetic Customer 02849,customer02849@example.invalid,India,2021-02-24,Premium,15632.13
2850,Synthetic Customer 02850,customer02850@example.invalid,Australia,2022-03-28,Premium,1954.01
2851,Synthetic Customer 02851,customer02851@example.invalid,Singapore,2023-08-01,Premium,18203.22
2852,Synthetic Customer 02852,customer02852@example.invalid,India,2020-12-12,Standard,17779.99
2853,Synthetic Customer 02853,customer02853@example.invalid,Germany,2024-02-14,Basic,15395.57
2854,Synthetic Customer 02854,customer02854@example.invalid,Singapore,2025-10-13,Premium,17505.21
2855,Synthetic Customer 02855,customer02855@example.invalid,Singapore,2025-11-10,Basic,10877.72
2856,Synthetic Customer 02856,customer02856@example.invalid,USA,2021-04-19,Basic,6568.62
2857,Synthetic Customer 02857,customer02857@example.invalid,UK,2021-02-18,Premium,19118.46
2858,Synthetic Customer 02858,customer02858@example.invalid,Canada,2020-05-31,Premium,16961.29
2859,Synthetic Customer 02859,customer02859@example.invalid,USA,2022-05-10,Premium,5401.54
2860,Synthetic Customer 02860,customer02860@example.invalid,India,2020-03-06,Standard,1382.87
2861,Synthetic Customer 02861,customer02861@example.invalid,Singapore,2025-06-09,Standard,invalid-decimal
2862,Synthetic Customer 02862,customer02862@example.invalid,Germany,2022-01-20,Standard,12074.25
2863,Synthetic Customer 02863,customer02863@example.invalid,UK,2025-12-09,Premium,14465.73
2864,Synthetic Customer 02864,customer02864@example.invalid,Germany,2025-10-29,Premium,2882.18
2865,Synthetic Customer 02865,customer02865@example.invalid,India,2025-06-04,Standard,7485.09
2866,Synthetic Customer 02866,customer02866@example.invalid,Canada,2021-05-28,Standard,12360.50
2867,Synthetic Customer 02867,customer02867@example.invalid,UK,2021-12-19,Basic,2735.72
2868,Synthetic Customer 02868,customer02868@example.invalid,Germany,2020-01-24,Standard,1951.36
2869,Synthetic Customer 02869,customer02869@example.invalid,India,2025-09-03,Standard,18594.21
2870,Synthetic Customer 02870,customer02870@example.invalid,Singapore,2020-04-20,Standard,10609.24
2871,Synthetic Customer 02871,customer02871@example.invalid,Germany,2025-10-17,Basic,9932.59
2872,Synthetic Customer 02872,customer02872@example.invalid,USA,2021-06-22,Basic,19703.52
2873,Synthetic Customer 02873,customer02873@example.invalid,Germany,2024-09-20,Standard,8160.29
2874,Synthetic Customer 02874,customer02874@example.invalid,India,2023-11-22,Basic,2949.31
2875,Synthetic Customer 02875,customer02875@example.invalid,UK,2021-10-18,Basic,17206.95
2876,Synthetic Customer 02876,customer02876@example.invalid,Germany,2023-01-07,Basic,7793.40
2877,Synthetic Customer 02877,customer02877@example.invalid,UK,2023-02-12,Premium,2236.96
2878,Synthetic Customer 02878,customer02878@example.invalid,India,2020-12-17,Basic,12395.86
2879,Synthetic Customer 02879,customer02879@example.invalid,UK,2020-05-16,Standard,7046.19
2880,Synthetic Customer 02880,customer02880@example.invalid,USA,2024-07-09,Standard,3329.22
2881,Synthetic Customer 02881,customer02881@example.invalid,UK,2023-09-22,Basic,12176.79
2882,Synthetic Customer 02882,customer02882@example.invalid,UK,2021-09-28,Basic,11200.64
2883,Synthetic Customer 02883,customer02883@example.invalid,Australia,2022-02-20,Standard,19175.65
2884,Synthetic Customer 02884,customer02884@example.invalid,India,2025-11-03,Standard,17695.56
2885,Synthetic Customer 02885,customer02885@example.invalid,USA,2023-09-03,Standard,14685.58
2886,Synthetic Customer 02886,customer02886@example.invalid,Singapore,2022-03-20,Basic,17889.80
2887,Synthetic Customer 02887,customer02887@example.invalid,Australia,2025-12-23,Standard,8997.76
2888,Synthetic Customer 02888,customer02888@example.invalid,Canada,2022-10-24,Premium,13189.90
2889,Synthetic Customer 02889,customer02889@example.invalid,India,2020-05-28,Standard,6677.79
2890,Synthetic Customer 02890,customer02890@example.invalid,Singapore,2024-08-15,Premium,14418.97
2891,Synthetic Customer 02891,customer02891@example.invalid,UK,2024-04-13,Premium,12488.71
2892,Synthetic Customer 02892,customer02892@example.invalid,UK,2024-06-14,Standard,9584.59
2893,Synthetic Customer 02893,customer02893@example.invalid,Singapore,2021-07-01,Premium,8705.31
2894,Synthetic Customer 02894,customer02894@example.invalid,Germany,2021-03-17,Basic,11422.63
2895,Synthetic Customer 02895,customer02895@example.invalid,Australia,2021-06-27,Basic,11355.89
2896,Synthetic Customer 02896,customer02896@example.invalid,Australia,2022-12-24,Premium,13289.34
2897,Synthetic Customer 02897,customer02897@example.invalid,USA,2021-03-27,Basic,13409.69
2898,Synthetic Customer 02898,customer02898@example.invalid,Singapore,2021-07-16,Basic,19007.96
2899,Synthetic Customer 02899,customer02899@example.invalid,Singapore,2021-10-31,Premium,14178.21
2900,Synthetic Customer 02900,customer02900@example.invalid,India,2021-11-04,Basic,308.12
2901,Synthetic Customer 02901,customer02901@example.invalid,Australia,2025-10-21,Basic,157.41
2902,Synthetic Customer 02902,customer02902@example.invalid,Canada,2023-12-19,Premium,4830.80
2903,Synthetic Customer 02903,,USA,2021-05-09,Basic,1108.85
2904,Synthetic Customer 02904,customer02904@example.invalid,Singapore,2023-03-07,Premium,2684.44
2905,Synthetic Customer 02905,customer02905@example.invalid,USA,2020-09-14,Basic,15399.12
2906,Synthetic Customer 02906,customer02906@example.invalid,Australia,2021-09-16,Basic,17516.04
2907,Synthetic Customer 02907,customer02907@example.invalid,Germany,2025-09-09,Premium,3076.41
2908,Synthetic Customer 02908,customer02908@example.invalid,Canada,2021-10-07,Standard,4157.05
2909,Synthetic Customer 02909,customer02909@example.invalid,Singapore,2020-09-14,Premium,10809.76
2910,Synthetic Customer 02910,customer02910@example.invalid,India,2020-05-21,Basic,16565.55
2911,Synthetic Customer 02911,customer02911@example.invalid,India,2025-07-21,Basic,3672.60
2912,Synthetic Customer 02912,customer02912@example.invalid,Canada,2022-05-29,Basic,15813.10
2913,Synthetic Customer 02913,customer02913@example.invalid,Germany,2020-04-13,Premium,15896.94
2914,Synthetic Customer 02914,customer02914@example.invalid,Germany,2020-03-31,Standard,6526.27
2915,Synthetic Customer 02915,customer02915@example.invalid,Singapore,2021-02-18,Standard,4546.74
2916,Synthetic Customer 02916,customer02916@example.invalid,Singapore,2020-07-11,Basic,11532.41
2917,Synthetic Customer 02917,customer02917@example.invalid,India,2021-10-30,Premium,9307.17
